long_onda,abs
6.002353e+002,3.950434e+001
6.007174e+002,3.954775e+001
6.011995e+002,3.961091e+001
6.016816e+002,3.969707e+001
6.021638e+002,3.979590e+001
6.026459e+002,3.988848e+001
6.031280e+002,3.995836e+001
6.036101e+002,4.000020e+001
6.040922e+002,4.002217e+001
6.045743e+002,4.004125e+001
6.050565e+002,4.007354e+001
6.055386e+002,4.012590e+001
6.060207e+002,4.019213e+001
6.065028e+002,4.025758e+001
6.069849e+002,4.030741e+001
6.074670e+002,4.033575e+001
6.079492e+002,4.034805e+001
6.084313e+002,4.035758e+001
6.089134e+002,4.037636e+001
6.093955e+002,4.040836e+001
6.098776e+002,4.044641e+001
6.103597e+002,4.047763e+001
6.108419e+002,4.049048e+001
6.113240e+002,4.048267e+001
6.118061e+002,4.046210e+001
6.122882e+002,4.044277e+001
6.127703e+002,4.043544e+001
6.132524e+002,4.044075e+001
6.137346e+002,4.044797e+001
6.142167e+002,4.044096e+001
6.146988e+002,4.040816e+001
6.151809e+002,4.034894e+001
6.156630e+002,4.027587e+001
6.161451e+002,4.020796e+001
6.166273e+002,4.016227e+001
6.171094e+002,4.014343e+001
6.175915e+002,4.014246e+001
6.180736e+002,4.014196e+001
6.185557e+002,4.012769e+001
6.190378e+002,4.009627e+001
6.195200e+002,4.005674e+001
6.200021e+002,4.002438e+001
6.204842e+002,4.001205e+001
6.209663e+002,4.002267e+001
6.214484e+002,4.004811e+001
6.219305e+002,4.007464e+001
6.224127e+002,4.009129e+001
6.228948e+002,4.009693e+001
6.233769e+002,4.010058e+001
6.238590e+002,4.011620e+001
6.243411e+002,4.015331e+001
6.248232e+002,4.021152e+001
6.253054e+002,4.027956e+001
6.257875e+002,4.034260e+001
6.262696e+002,4.038983e+001
6.267517e+002,4.042171e+001
6.272338e+002,4.044893e+001
6.277159e+002,4.048739e+001
6.281981e+002,4.054855e+001
6.286802e+002,4.063348e+001
6.291623e+002,4.073284e+001
6.296444e+002,4.083279e+001
6.301265e+002,4.092379e+001
6.306086e+002,4.100588e+001
6.310908e+002,4.108910e+001
6.315729e+002,4.118718e+001
6.320550e+002,4.130981e+001
6.325371e+002,4.145546e+001
6.330192e+002,4.161140e+001
6.335013e+002,4.175911e+001
6.339835e+002,4.188455e+001
6.344656e+002,4.198415e+001
6.349477e+002,4.206688e+001
6.354298e+002,4.214816e+001
6.359119e+002,4.224247e+001
6.363940e+002,4.235558e+001
6.368762e+002,4.248289e+001
6.373583e+002,4.261372e+001
6.378404e+002,4.273876e+001
6.383225e+002,4.285635e+001
6.388046e+002,4.297321e+001
6.392867e+002,4.310036e+001
6.397689e+002,4.324547e+001
6.402510e+002,4.340825e+001
6.407331e+002,4.357942e+001
6.412152e+002,4.374638e+001
6.416973e+002,4.389928e+001
6.421794e+002,4.403730e+001
6.426616e+002,4.416815e+001
6.431437e+002,4.430424e+001
6.436258e+002,4.445463e+001
6.441079e+002,4.461979e+001
6.445900e+002,4.479077e+001
6.450721e+002,4.495406e+001
6.455543e+002,4.509864e+001
6.460364e+002,4.522101e+001
6.465185e+002,4.532685e+001
6.470006e+002,4.542721e+001
6.474827e+002,4.553267e+001
6.479648e+002,4.564713e+001
6.484470e+002,4.576677e+001
6.489291e+002,4.588253e+001
6.494112e+002,4.598651e+001
6.498933e+002,4.607584e+001
6.503754e+002,4.615422e+001
6.508575e+002,4.622844e+001
6.513397e+002,4.630401e+001
6.518218e+002,4.638083e+001
6.523039e+002,4.645330e+001
6.527860e+002,4.651318e+001
6.532681e+002,4.655499e+001
6.537502e+002,4.657955e+001
6.542324e+002,4.659405e+001
6.547145e+002,4.660850e+001
6.551966e+002,4.663017e+001
6.556787e+002,4.666051e+001
