long_onda,abs
6.421794e+002,3.504458e+001
6.426616e+002,3.519419e+001
6.431437e+002,3.534840e+001
6.436258e+002,3.551640e+001
6.441079e+002,3.569807e+001
6.445900e+002,3.588330e+001
6.450721e+002,3.605795e+001
6.455543e+002,3.621151e+001
6.460364e+002,3.634285e+001
6.465185e+002,3.646088e+001
6.470006e+002,3.657962e+001
6.474827e+002,3.671062e+001
6.479648e+002,3.685603e+001
6.484470e+002,3.700761e+001
6.489291e+002,3.715104e+001
6.494112e+002,3.727453e+001
6.498933e+002,3.737402e+001
6.503754e+002,3.745508e+001
6.508575e+002,3.752824e+001
6.513397e+002,3.760303e+001
6.518218e+002,3.768190e+001
6.523039e+002,3.775949e+001
6.527860e+002,3.782616e+001
6.532681e+002,3.787461e+001
6.537502e+002,3.790469e+001
6.542324e+002,3.792405e+001
6.547145e+002,3.794422e+001
6.551966e+002,3.797400e+001
6.556787e+002,3.801543e+001
6.561608e+002,3.806285e+001
6.566429e+002,3.810740e+001
6.571251e+002,3.814240e+001
6.576072e+002,3.816845e+001
6.580893e+002,3.819309e+001
6.585714e+002,3.822725e+001
6.590535e+002,3.827840e+001
6.595356e+002,3.834682e+001
6.600178e+002,3.842518e+001
6.604999e+002,3.850372e+001
6.609820e+002,3.857554e+001
6.614641e+002,3.864052e+001
6.619462e+002,3.870437e+001
6.624283e+002,3.877402e+001
6.629105e+002,3.885137e+001
6.633926e+002,3.893022e+001
6.638747e+002,3.899707e+001
6.643568e+002,3.903651e+001
6.648389e+002,3.903766e+001
6.653210e+002,3.899644e+001
6.658032e+002,3.891818e+001
6.662853e+002,3.881658e+001
6.667674e+002,3.871773e+001
6.672495e+002,3.865755e+001
6.677316e+002,3.867037e+001
6.682137e+002,3.876898e+001
6.686959e+002,3.893095e+001
6.691780e+002,3.911702e+001
6.696601e+002,3.929760e+001
6.701422e+002,3.946177e+001
6.706243e+002,3.960867e+001
6.711064e+002,3.973816e+001
6.715886e+002,3.984830e+001
6.720707e+002,3.993605e+001
6.725528e+002,4.000009e+001
6.730349e+002,4.004418e+001
6.735170e+002,4.007704e+001
6.739991e+002,4.010950e+001
6.744813e+002,4.014880e+001
6.749634e+002,4.019543e+001
6.754455e+002,4.024277e+001
6.759276e+002,4.028161e+001
6.764097e+002,4.030476e+001
6.768918e+002,4.031160e+001
6.773740e+002,4.030807e+001
6.778561e+002,4.030359e+001
6.783382e+002,4.030540e+001
6.788203e+002,4.031473e+001
6.793024e+002,4.032682e+001
6.797845e+002,4.033420e+001
6.802667e+002,4.033212e+001
6.807488e+002,4.032167e+001
6.812309e+002,4.031013e+001
6.817130e+002,4.030681e+001
6.821951e+002,4.031895e+001
6.826772e+002,4.034742e+001
6.831594e+002,4.038730e+001
6.836415e+002,4.043084e+001
6.841236e+002,4.047274e+001
6.846057e+002,4.051329e+001
6.850878e+002,4.055852e+001
6.855699e+002,4.061636e+001
6.860521e+002,4.069223e+001
6.865342e+002,4.078566e+001
6.870163e+002,4.089042e+001
6.874984e+002,4.099736e+001
6.879805e+002,4.109894e+001
6.884626e+002,4.119277e+001
6.889448e+002,4.128164e+001
6.894269e+002,4.137078e+001
6.899090e+002,4.146333e+001
6.903911e+002,4.155807e+001
6.908732e+002,4.164942e+001
6.913553e+002,4.173108e+001
6.918375e+002,4.179936e+001
6.923196e+002,4.185618e+001
6.928017e+002,4.190777e+001
6.932838e+002,4.196201e+001
6.937659e+002,4.202355e+001
6.942480e+002,4.209148e+001
6.947302e+002,4.215982e+001
6.952123e+002,4.222128e+001
6.956944e+002,4.227180e+001
6.961765e+002,4.231305e+001
6.966586e+002,4.235205e+001
6.971407e+002,4.239723e+001
6.976229e+002,4.245449e+001
6.981050e+002,4.252361e+001
6.985871e+002,4.259900e+001
6.990692e+002,4.267267e+001
6.995513e+002,4.273934e+001
7.000334e+002,4.279905e+001
7.005156e+002,4.285735e+001
7.009977e+002,4.292180e+001
7.014798e+002,4.299827e+001
7.019619e+002,4.308768e+001
7.024440e+002,4.318614e+001
7.029261e+002,4.328710e+001
7.034083e+002,4.338527e+001
7.038904e+002,4.347936e+001
7.043725e+002,4.357194e+001
7.048546e+002,4.366715e+001
7.053367e+002,4.376735e+001
7.058188e+002,4.387127e+001
7.063010e+002,4.397448e+001
7.067831e+002,4.407250e+001
7.072652e+002,4.416365e+001
7.077473e+002,4.425115e+001
7.082294e+002,4.434175e+001
7.087115e+002,4.444289e+001
7.091937e+002,4.455834e+001
7.096758e+002,4.468625e+001
7.101579e+002,4.481971e+001
7.106400e+002,4.495056e+001
7.111221e+002,4.507333e+001
7.116042e+002,4.518782e+001
7.120864e+002,4.529883e+001
7.125685e+002,4.541323e+001
7.130506e+002,4.553614e+001
7.135327e+002,4.566795e+001
7.140148e+002,4.580442e+001
7.144969e+002,4.593905e+001
7.149791e+002,4.606711e+001
7.154612e+002,4.618761e+001
7.159433e+002,4.630354e+001
7.164254e+002,4.641936e+001
7.169075e+002,4.653829e+001
7.173896e+002,4.666021e+001
7.178718e+002,4.678229e+001
7.183539e+002,4.690115e+001
7.188360e+002,4.701609e+001
7.193181e+002,4.713030e+001
7.198002e+002,4.725013e+001
7.202823e+002,4.738135e+001
7.207645e+002,4.752528e+001
7.212466e+002,4.767695e+001
7.217287e+002,4.782645e+001
7.222108e+002,4.796327e+001
7.226929e+002,4.807976e+001
7.231750e+002,4.817447e+001
7.236572e+002,4.825151e+001
7.241393e+002,4.831790e+001
7.246214e+002,4.837938e+001
7.251035e+002,4.843822e+001
7.255856e+002,4.849295e+001
7.260677e+002,4.854078e+001
7.265499e+002,4.858061e+001
7.270320e+002,4.861523e+001
7.275141e+002,4.865047e+001
7.279962e+002,4.869303e+001
7.284783e+002,4.874678e+001
7.289604e+002,4.881064e+001
7.294426e+002,4.887902e+001
7.299247e+002,4.894446e+001
7.304068e+002,4.900172e+001
7.308889e+002,4.904957e+001
7.313710e+002,4.909110e+001
7.318531e+002,4.913099e+001
7.323353e+002,4.917273e+001
7.328174e+002,4.921632e+001
7.332995e+002,4.925858e+001
7.337816e+002,4.929531e+001
7.342637e+002,4.932453e+001
7.347458e+002,4.934789e+001
7.352280e+002,4.937050e+001
7.357101e+002,4.939786e+001
7.361922e+002,4.943294e+001
7.366743e+002,4.947441e+001
7.371564e+002,4.951736e+001
7.376385e+002,4.955603e+001
7.381207e+002,4.958700e+001
7.386028e+002,4.961122e+001
7.390849e+002,4.963326e+001
7.395670e+002,4.965889e+001
7.400491e+002,4.969118e+001
7.405313e+002,4.972901e+001
7.410134e+002,4.976720e+001
7.414955e+002,4.979977e+001
7.419776e+002,4.982266e+001
7.424597e+002,4.983618e+001
7.429418e+002,4.984425e+001
7.434240e+002,4.985236e+001
7.439061e+002,4.986429e+001
7.443882e+002,4.988023e+001
7.448703e+002,4.989732e+001
7.453524e+002,4.991212e+001
7.458345e+002,4.992337e+001
7.463167e+002,4.993354e+001
7.467988e+002,4.994775e+001
7.472809e+002,4.997085e+001
7.477630e+002,5.000465e+001
7.482451e+002,5.004623e+001
7.487272e+002,5.008929e+001
7.492094e+002,5.012682e+001
7.496915e+002,5.015515e+001
7.501736e+002,5.017546e+001
7.506557e+002,5.019325e+001
7.511378e+002,5.021486e+001
7.516199e+002,5.024404e+001
7.521021e+002,5.027980e+001
7.525842e+002,5.031699e+001
7.530663e+002,5.034897e+001
7.535484e+002,5.037104e+001
7.540305e+002,5.038296e+001
7.545126e+002,5.038844e+001
7.549948e+002,5.039306e+001
7.554769e+002,5.040055e+001
7.559590e+002,5.041123e+001
7.564411e+002,5.042202e+001
7.569232e+002,5.042902e+001
7.574053e+002,5.042995e+001
7.578875e+002,5.042611e+001
7.583696e+002,5.042150e+001
7.588517e+002,5.042086e+001
7.593338e+002,5.042637e+001
7.598159e+002,5.043637e+001
7.602980e+002,5.044585e+001
7.607802e+002,5.044941e+001
7.612623e+002,5.044420e+001
7.617444e+002,5.043151e+001
7.622265e+002,5.041611e+001
7.627086e+002,5.040349e+001
7.631907e+002,5.039711e+001
7.636729e+002,5.039640e+001
7.641550e+002,5.039758e+001
7.646371e+002,5.039594e+001
7.651192e+002,5.038917e+001
7.656013e+002,5.037876e+001
7.660834e+002,5.036955e+001
7.665656e+002,5.036684e+001
7.670477e+002,5.037375e+001
7.675298e+002,5.038935e+001
7.680119e+002,5.040954e+001
7.684940e+002,5.042915e+001
7.689761e+002,5.044503e+001
7.694583e+002,5.045767e+001
7.699404e+002,5.047063e+001
7.704225e+002,5.048833e+001
7.709046e+002,5.051320e+001
7.713867e+002,5.054468e+001
7.718688e+002,5.057976e+001
7.723510e+002,5.061555e+001
7.728331e+002,5.065152e+001
7.733152e+002,5.069062e+001
7.737973e+002,5.073788e+001
7.742794e+002,5.079823e+001
7.747615e+002,5.087334e+001
7.752437e+002,5.096091e+001
7.757258e+002,5.105564e+001
7.762079e+002,5.115258e+001
7.766900e+002,5.124995e+001
7.771721e+002,5.135054e+001
7.776542e+002,5.146042e+001
7.781364e+002,5.158617e+001
7.786185e+002,5.173192e+001
7.791006e+002,5.189750e+001
7.795827e+002,5.207944e+001
7.800648e+002,5.227338e+001
7.805469e+002,5.247704e+001
7.810291e+002,5.269147e+001
7.815112e+002,5.292028e+001
7.819933e+002,5.316696e+001
7.824754e+002,5.343264e+001
7.829575e+002,5.371454e+001
7.834396e+002,5.400748e+001
7.839218e+002,5.430577e+001
7.844039e+002,5.460610e+001
7.848860e+002,5.490845e+001
7.853681e+002,5.521501e+001
7.858502e+002,5.552755e+001
7.863323e+002,5.584499e+001
7.868145e+002,5.616212e+001
7.872966e+002,5.647115e+001
7.877787e+002,5.676459e+001
7.882608e+002,5.703761e+001
7.887429e+002,5.728983e+001
7.892250e+002,5.752448e+001
7.897072e+002,5.774602e+001
7.901893e+002,5.795730e+001
7.906714e+002,5.815815e+001
7.911535e+002,5.834591e+001
7.916356e+002,5.851749e+001
7.921177e+002,5.867170e+001
7.925999e+002,5.881033e+001
7.930820e+002,5.893720e+001
7.935641e+002,5.905621e+001
7.940462e+002,5.916899e+001
7.945283e+002,5.927386e+001
7.950104e+002,5.936681e+001
7.954926e+002,5.944394e+001
7.959747e+002,5.950402e+001
7.964568e+002,5.954945e+001
7.969389e+002,5.958541e+001
7.974210e+002,5.961696e+001
7.979031e+002,5.964679e+001
7.983853e+002,5.967362e+001
7.988674e+002,5.969339e+001
7.993495e+002,5.970127e+001
7.998316e+002,5.969480e+001
8.003137e+002,5.967495e+001
8.007958e+002,5.964569e+001
8.012780e+002,5.961143e+001
8.017601e+002,5.957453e+001
8.022422e+002,5.953439e+001
8.027243e+002,5.948812e+001
8.032064e+002,5.943288e+001
8.036885e+002,5.936806e+001
8.041707e+002,5.929610e+001
8.046528e+002,5.922126e+001
8.051349e+002,5.914708e+001
8.056170e+002,5.907361e+001
8.060991e+002,5.899678e+001
8.065812e+002,5.890977e+001
8.070634e+002,5.880684e+001
8.075455e+002,5.868587e+001
8.080276e+002,5.855024e+001
8.085097e+002,5.840723e+001
8.089918e+002,5.826546e+001
8.094739e+002,5.813109e+001
8.099561e+002,5.800557e+001
8.104382e+002,5.788618e+001
8.109203e+002,5.776830e+001
8.114024e+002,5.764842e+001
8.118845e+002,5.752578e+001
8.123666e+002,5.740252e+001
8.128488e+002,5.728177e+001
8.133309e+002,5.716601e+001
8.138130e+002,5.705582e+001
